"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2020-07-13,"23 day ahead cum death",2020-08-05,"GM08","Rhineland-Palatinate","quantile",0.99,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","point",NA,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.01,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.025,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.05,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.1,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.15,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.2,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.25,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.3,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.35,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.4,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.45,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.5,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.55,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.6,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.65,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.7,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.75,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.8,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.85,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.9,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.95,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.975,NA
2020-07-13,"24 day ahead cum death",2020-08-06,"GM08","Rhineland-Palatinate","quantile",0.99,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","point",NA,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.01,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.025,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.05,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.1,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.15,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.2,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.25,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.3,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.35,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.4,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.45,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.5,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.55,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.6,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.65,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.7,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.75,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.8,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.85,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.9,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.95,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.975,NA
2020-07-13,"25 day ahead cum death",2020-08-07,"GM08","Rhineland-Palatinate","quantile",0.99,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","point",NA,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.01,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.025,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.05,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.1,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.15,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.2,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.25,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.3,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.35,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.4,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.45,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.5,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.55,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.6,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.65,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.7,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.75,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.8,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.85,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.9,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.95,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.975,NA
2020-07-13,"26 day ahead cum death",2020-08-08,"GM08","Rhineland-Palatinate","quantile",0.99,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","point",NA,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.01,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.025,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.05,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.1,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.15,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.2,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.25,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.3,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.35,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.4,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.45,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.5,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.55,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.6,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.65,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.7,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.75,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.8,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.85,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.9,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.95,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.975,NA
2020-07-13,"27 day ahead cum death",2020-08-09,"GM08","Rhineland-Palatinate","quantile",0.99,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","point",NA,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.01,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.025,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.05,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.1,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.15,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.2,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.25,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.3,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.35,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.4,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.45,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.5,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.55,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.6,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.65,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.7,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.75,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.8,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.85,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.9,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.95,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.975,NA
2020-07-13,"28 day ahead cum death",2020-08-10,"GM08","Rhineland-Palatinate","quantile",0.99,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","point",NA,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.01,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.025,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.05,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.1,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.15,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.2,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.25,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.3,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.35,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.4,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.45,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.5,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.55,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.6,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.65,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.7,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.75,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.8,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.85,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.9,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.95,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.975,NA
2020-07-13,"29 day ahead cum death",2020-08-11,"GM08","Rhineland-Palatinate","quantile",0.99,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","point",NA,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.01,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.025,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.05,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.1,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.15,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.2,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.25,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.3,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.35,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.4,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.45,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.5,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.55,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.6,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.65,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.7,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.75,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.8,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.85,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.9,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.95,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.975,NA
2020-07-13,"30 day ahead cum death",2020-08-12,"GM08","Rhineland-Palatinate","quantile",0.99,NA
2020-07-13,"-1 wk ahead inc death",2020-07-04,"GM08","Rhineland-Palatinate","observed",NA,NA
2020-07-13,"0 wk ahead inc death",2020-07-11,"GM08","Rhineland-Palatinate","observed",NA,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","point",NA,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.01,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.025,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.05,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.1,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.15,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.2,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.25,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.3,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.35,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.4,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.45,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.5,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.55,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.6,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.65,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.7,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.75,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.8,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.85,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.9,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.95,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.975,NA
2020-07-13,"1 wk ahead inc death",2020-07-18,"GM08","Rhineland-Palatinate","quantile",0.99,NA
2020-07-13,"2 wk ahead inc death",2020-07-25,"GM08","Rhineland-Palatinate","point",NA,NA
2020-07-13,"2 wk ahead inc death",2020-07-25,"GM08","Rhineland-Palatinate","quantile",0.01,NA
2020-07-13,"2 wk ahead inc death",2020-07-25,"GM08","Rhineland-Palatinate","quantile",0.025,NA
2020-07-13,"2 wk ahead inc death",2020-07-25,"GM08","Rhineland-Palatinate","quantile",0.05,NA
2020-07-13,"2 wk ahead inc death",2020-07-25,"GM08","Rhineland-Palatinate","quantile",0.1,NA
2020-07-13,"2 wk ahead inc death",2020-07-25,"GM08","Rhineland-Palatinate","quantile",0.15,NA
2020-07-13,"2 wk ahead inc death",2020-07-25,"GM08","Rhineland-Palatinate","quantile",0.2,NA
2020-07-13,"2 wk ahead inc death",2020-07-25,"GM08","Rhineland-Palatinate","quantile",0.25,NA
2020-07-13,"2 wk ahead inc death",2020-07-25,"GM08","Rhineland-Palatinate","quantile",0.3,NA
2020-07-13,"2 wk ahead inc death",2020-07-25,"GM08","Rhineland-Palatinate","quantile",0.35,NA
2020-07-13,"2 wk ahead inc death",2020-07-25,"GM08","Rhineland-Palatinate","quantile",0.4,NA
2020-07-13,"2 wk ahead inc death",2020-07-25,"GM08","Rhineland-Palatinate","quantile",0.45,NA
2020-07-13,"2 wk ahead inc death",2020-07-25,"GM08","Rhineland-Palatinate","quantile",0.5,NA
2020-07-13,"2 wk ahead inc death",2020-07-25,"GM08","Rhineland-Palatinate","quantile",0.55,NA
